Rank,Musica,Artista,Letra
11,Unholy,Sam Smith Kim Petras," 
Mummy don't know Daddy's getting hot
At the Body Shop
Doing something unholy
He like it, like it, yeah (Ooh)
He like it, like it, yeah (Yeah, yeah)
He like it, like it, yeah (Uh)
He like it, like it, yeah

A lucky, lucky girl
She got married to a boy like you
She'd kick you out if she ever, ever knew
'Bout all the **** you tell me that you do
Dirty, dirty boy
You know everyone is talkin' on the scene
I hear them whisperin' 'bout the places that you've been
And how you don't know how to keep your business clean

Mummy don't know Daddy's getting hot
At the Body Shop
Doin' something unholy
He's sat back while she's droppin' it
She be poppin' it
Yeah, she put it down slowly
Oh-ee-oh-ee-oh, he left his kids at
Ho-ee-oh-ee-ome so he can get that
Mummy don't know Daddy's getting hot
At the Body Shop
Doin' something unholy (Woo)

Mm, daddy, daddy, if you want it, drop the addy (Yeah, yeah)
Give me love, give me Fendi, my Balenciaga daddy
You gon' need to bag it up 'cause I'm spendin' on Rodeo (Woo)
You can watch me back it up, I'll be gone in the A.M. (Yeah)
And he, he get me Prada, get me Miu Miu like Rihanna (Ah)
He always call me 'cause I never cause no drama (Drama)
And when you want it, baby, I know I got you covered (Yeah, yeah)
And when you need it, baby, just jump under the covers (Yeah)

Mummy don't know Daddy's getting hot (Hot)
At the Body Shop (Shop)
Doin' something unholy
He's sat back while she's droppin' it (She)
She be poppin' it (She)
Yeah, she put it down slowly
Oh-ee-oh-ee-oh, he left his kids at
Ho-ee-oh-ee-ome so he can get that
Mummy don't know Daddy's getting hot (Unholy)
At the Body Shop (Ah)
Doin' something unholy (Unholy)

Oh-oh, oh-ee-oh-ee, ee-oh (Unholy)
Oh-oh, oh-ee-oh-ee, ee-oh (Unholy)
Oh-oh, oh-ee-oh-ee, ee-oh (Yeah, yeah)
Oh-oh, oh-ee-oh-ee, ee-oh "
12,You Proof,Morgan Wallen," 
Yeah, I've been throwin' down the whiskey
I oughta get my money back
Someone said it drowns the memory
Aw, but it ain't doin' jack
Yeah, I been sippin', I been buzzin'
Shootin' doubles like it's nothin'
Aw, but nothin' makes you go away

I need somethin' you proof
Somethin' stronger than I'm used to
Yeah, I been pullin' ninety to a hundred
Feel like nothing's gonna cut it
That's the hard truth
Yeah, I need somethin' you proof
Aw, I need somethin' you proof

Poured 'em up 'til they shuttin' 'em down, yeah
You never ain't not around, yeah
Don't matter what time or town
I can't get you gone
Turned the bar, yeah, upside down
Just lookin' for somethin' that does it
I'd give 'em all my money

Ain't nobody sellin' nothin' you proof
Somethin' stronger than I'm used to
Yeah, I been pullin' ninety to a hundred
Feel like nothing's gonna cut it
That's the hard truth
Yeah, I need somethin' you proof
Aw, I need somethin' you proof

Hey, I been mixin' liquors tryna get you gone
Aw, but I must be doin' somethin' wrong
'Cause I been workin' hard to fade your memory
Baby, but the only thing faded is me

I need somethin' you proof
Somethin' stronger than I'm used to
Yeah, I been pullin' ninety to a hundred
Feel like nothing's gonna cut it
That's the hard truth
I need somethin' you proof
(Poured 'em up 'til they shuttin' 'em down, yeah)
(You never ain't not around, yeah)
Aw, I need somethin' you proof
(Don't matter what time or town)
(I can't get you gone)
(Turned the bar, yeah, upside down)
(Just lookin' for somethin' that does it)
(I'd give 'em all my money)
(Ain't nobody sellin' nothin' you proof) "
13,Something in the Orange,Zach Bryan," 
It'll be fine by dusk light, I'm tellin' you, baby
These things eat at your bones and drive your young mind crazy
But when you place your head between my collar and jaw
I don't know much, but there's no weight at all

And I'm damned if I do and I'm damned if I don't
'Cause if I say I miss you, I know that you won't
But I miss you in the mornings when I see the sun
Somethin' in the orange tells me we're not done

To you, I'm just a man; to me, you're all I am
Where the hell am I supposed to go?
I poisoned myself again, somethin' in the orange
Tells me you're never comin' home

I need to hear you say you've been waitin' all night
There's orange dancin' in your eyes from bulb light
Your voice only trembles when you try to speak
Take me back to us dancin', this wood used to creak

To you, I'm just a man; to me, you're all I am
Where the hell am I supposed to go?
I poisoned myself again, somethin' in the orange
Tells me you're never comin' home

To you, I'm just a man; to me, you're all I am
Where the hell am I supposed to go?
I poisoned myself again, somethin' in the orange
Tells me you're never comin' home
If you leave today, I'll just stare at the way
The orange touches all things around
The grass, trees, and dew, how I just hate you
Please turn those headlights around
Please turn those headlights around "
14,Rich Flex,Drake 21 Savage," 

Go buy a zip of weed, hit the club
Pay for 'bout ten niggas to get in
We crunk, lit, in this bitch, yeah
Know we walk around the world
Steppin', not givin a damn 'bout where our feet land at, yeah
Get your ass mushed, smooshed (6ix)
Yeah, 21, the biggest
Put a nigga in the chicken wing, pussy

21, can you do somethin' for me? (21)
Can you hit a lil' rich flex for me? (21)
And 21, can you do somethin' for me? (21, 21)
Drop some bars to my pussy ex for me
Then 21 (21), can you do somethin' for me? (Yeah)
Can you talk to the opps necks for me? (Okay)
21, do your thing 21, do your thing (21)
Do your thing, 21, do your thing

Yellow diamonds in the watch, this shit cost a lot
Never send a bitch your dot, that's how you get shot
I DM in Vanish Mode, I do that shit a lot
Took her panties off and this bitch thicker than the plot
All my exes ain't nothin', them hoes busted
If my opps ain't rappin', they ass duckin'
You ain't ready to pull the trigger, don't clutch it
I know you on your period baby, can you suck it?
I'm a savage (21)
Smack her booty in Magic (21, 21)
I'll slap a pussy nigga with a ratchet (Pussy)
I might slap a tracker on his whip and get the addy (Pussy)
Don't call me on Christmas Eve, bitch, call your daddy (21)
Bitch, call your uncle (21), bitch, don't call me (21)
Always in my ear, your ho a flea (Fuck)
Why my opps be posting guns and only use they feet? (21)
Paid like an athlete, I got—

All you hoes, all of you hoes need to remember who y'all talkin' to
It's a Slaughter Gang CEO
I got dick for you if I'm not workin', girl
If I'm busy then fuck no
You need to find you someone else to call
When your bank account get low, you need to find you someone—


Ayy, ayy, ayy, ayy, ayy
I'm on that Slaughter Gang shit, ayy, murder gang shit
Ayy, Slaughter Gang shit, ayy, murder gang shit, ayy

Sticks and stones, chrome on chrome
That's just what a nigga on
Internet clones, got 'em kissin' through the phone
Pussies cliquin' up so they don't feel alone, ayy
Nan' nigga seein' me, I'm Young Money CMB
I used to roll with CMG, the house is not a BNB
The bad bitches waitin' on a nigga like I'm PND
I'm steady pushin' P, you niggas pushing PTSD
I told her ass to kiss me in the club, fuck a TMZ
I used to want a GMC, when Woe was doing B&E
We revvin' up and goin' on a run like we DMC
I layup with her for a couple days, then its BRB
You rappers love askin' if I fucked, when you know we did
When you know we did
She came in heels but she left out on her cozy shit
Ayy, I'm livin' every twenty-four like Kobe did
Shoutout to the 6ix, R.I.P to 8
Swear this shit is gettin' ate, I'm on ten for the cake
Get a lot of love from twelve, but I don't reciprocate
Fifty-one division stay patrollin' when it's late
21 my addy, so the knife is on the gate
All the dawgs eatin' off a Baccarat plate
Niggas see Drake and they underestimate
Take it from a vet', that's a rookie ass mistake, ayy
Ah, what, what
Slaughter Gang shit, ayy, murder gang shit
Ayy, Slaughter Gang shit, ayy, murder gang shit
Ayy, Slaughter Gang shit, ayy, murder gang shit
On God
Boy, look, you the motherfuckin' man, boy, you, ooh
You is the man, you hear me? "
15,As It Was,Harry Styles,"
Come on, Harry, we wanna say goodnight to you

Holdin' me back
Gravity's holdin' me back
I want you to hold out the palm of your hand
Why don't we leave it at that?
Nothin' to say
When everything gets in the way
Seems you cannot be replaced
And I'm the one who will stay, oh-oh-oh

In this world, it's just us
You know it's not the same as it was
In this world, it's just us
You know it's not the same as it was
As it was, as it was
You know it's not the same

Answer the phone
""Harry, you're no good alone
Why are you sitting at home on the floor?
What kind of pills are you on?""
Ringin' the bell
And nobody's coming to help
Your daddy lives by himself
He just wants to know that you're well, oh-oh-oh

In this world, it's just us
You know it's not the same as it was
In this world, it's just us
You know it's not the same as it was
As it was, as it was
You know it's not the same

Go home, get ahead, light-speed internet
I don't wanna talk about the way that it was
Leave America, two kids follow her
I don't wanna talk about who's doin' it first

(Hey)
As it was
You know it's not the same as it was
As it was, as it was "
16,Rock and a Hard Place,Bailey Zimmerman," 
We've been swingin’ and missin'
It ain't broke yet, but damn, it needs fixin’
Been a while since your kiss felt like kissin'
It's just different

We've been talkin' 'bout forever since we been together
Somethin' 'bout a ring makes you think we’re better
Off with all this, but we’re caught in-between

A rock and a hard place
Red wine and mistakes
Tears rollin' down your face
When I walked out that door
That’s when I lost it
Midnight in Austin
Damn, I'm exhausted
What the hell's this all for?
Is this where it mеnds or it breaks?
Between a rock and a hard place

For thе record (Shit)
Throwin' in the towel takes some effort
So I’d rather ride it out for better weather
Together

Between a rock and a hard place
Red wine and mistakes
Tears rollin' down your face
When I walked out that door
That's when I lost it
Midnight in Austin
Damn, I'm exhausted
What the hell's this all for?
Is this where it mends or it breaks?
Between a rock and a hard place

We've been talkin' 'bout forever since we been together
Somethin' 'bout a ring makes you think we're better
Off with all this, but we're caught in-between

A rock and a hard place
Tears rollin' down your face
As I walked out that door
That's when I lost it
Midnight in Austin
Damn, I'm exhausted
What the hell's this all for?
Is this where it mends or it breaks?
How much more of this can we take?"
17,Under the Influence,Chris Brown," 
Kido, Kido
K-K-Kido on the beat, better run it back

Fuckin' Robitussin
I don't know why this shit got me lazy right now, yeah
Can't do Percocets or Molly (Molly)
I'm turnin' one, tryna live it up here right, right, right

Baby, you can
Ride it, ooh, yeah
Bring it over to my place
And you be like
""Baby, who cares?""
But I know you care
Bring it over to my place

You don't know what you did, did to me
Your body lightweight, speaks to me
I don't know what you did, did to me
Your body lightweight, speaks to me

('Cane on it)
Yeah
Yeah (Yeah)

I can make it hurricane on it ('Cane on it)
Hunnid bands, make it rain on it (Rain on it)
Tie it up, put a chain on it (Chain on it)
Make you tattoo my name on it (Name on it), oh
Make you cry like a baby, yeah
Let's GoPro and make a video, yeah (Yeah)
Make you cry like a baby, yeah
Let's GoPro and make a video (Video)
Oh, yeah-yeah-yeah-yeah

Baby, you can
Ride it, ooh, yeah
Bring it over to my place
And you be like
""Baby, who cares?""
But I know you care
Bring it over to my place

You don't know what you did, did to me
Your body lightweight, speaks to me
I don't know what you did, did to me
Your body lightweight, speaks to me
('Cane on it)
('Cane on it)
('Cane on it)

Baby, you can
Ride it, ooh, yeah
(Molly, Molly)
And you be like
""Baby, who cares?""
But I know you care
(Molly, Molly) "
18,Cruel Summer,Taylor Swift," 
(Yeah, yeah, yeah, yeah)

Fever dream high in the quiet of the night
You know that I caught it (Oh yeah, you're right, I want it)
Bad, bad boy, shiny toy with a price
You know that I bought it (Oh yeah, you're right, I want it)

Killing me slow, out the window
I'm always waiting for you to be waiting below
Devils roll the dice, angels roll their eyes
What doesn't kill me makes me want you more

And it's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, woah-oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules in breakable heaven
But ooh, woah-oh
It's a cruel summer with you

Hang your head low in the glow of the vending machine
I'm not dying (Oh yeah, you're right, I want it)
We say that we'll just screw it up in these trying times
We're not trying (Oh yeah, you're right, I want it)

So cut the headlights, summer's a knife
I'm always waiting for you just to cut to the bone
Devils roll the dice, angels roll their eyes
And if I bleed, you'll be the last to know, oh

It's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, woah-oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules in breakable heaven
But ooh, woah-oh
It's a cruel summer with you

I'm drunk in the back of the car
And I cried like a baby comin' home from the bar (Oh)
Said, ""I'm fine,"" but it wasn't true
I don't wanna keep secrets just to keep you
And I snuck in through the garden gate
Every night that summer just to seal my fate (Oh)
And I scream, ""For whatever it's worth
I love you, ain't that the worst thing you ever heard?""
He looks up, grinnin' like a devil
It's new, the shape of your body
It's blue, the feeling I've got
And it's ooh, woah-oh
It's a cruel summer
It's cool, that's what I tell 'em
No rules in breakable heaven
But ooh, woah-oh
It's a cruel summer with you

I'm drunk in the back of the car
And I cried like a baby comin' home from the bar (Oh)
Said, ""I'm fine,"" but it wasn't true
I don't wanna keep secrets just to keep you
And I snuck in through the garden gate
Every night that summer just to seal my fate (Oh)
And I scream, ""For whatever it's worth
I love you, ain't that the worst thing you ever heard?""
(Yeah, yeah, yeah, yeah) "
19,Thinkin' Bout Me,Morgan Wallen,"
Don't know where you at, don't know where you've been
Don't know nothin' 'bout that boy you're into
Don't feel bad for you but I feel bad for him
And all the hell you gon' be puttin' him through
Probably tell him we're a burnt out flame
Probably tell him that I ain't been on your mind
How I ain't nothin' but a long gone thing
You can cuss my name, but baby, don't you lie

When you're tasting what he's drinking, are you thinkin' 'bout me?
When you're ridin' where he's drivin', are you missin' my street?
Every time you close your eyes, tell me, who do you see?
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
Comin' over tonight, wish that truck in your drive was mine
Just like you know it's supposed to be
When you're up in his bed, am I up in your head?
Makin' you crazy, tell me, baby, are you thinkin' 'bout me?
Are you thinkin' 'bout, are you thinkin' 'bout
When you're tastin' what he's drinkin', are you thinkin' 'bout me?

Do you hide your phone? Did you change my name?
When he wants to go to our go-to place
Do you tell him you can't? Then go out of your way
To be somewhere, any damn where I ain't

When you're tastin' what he's drinkin', are you thinkin' 'bout me?
When you're ridin' where he's drivin', are you missin' my street?
Every time you close your eyes, tell me, who do you see?
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
Comin' over tonight, wish that truck in your drive was mine
Just like you know it's supposed to be
When you're up in his bed, am I up in your head?
Makin' you crazy, tell me, baby, are you thinkin' 'bout me?
Are you thinkin' 'bout, are you thinkin' 'bout
When you're tastin' what he's drinkin', are you thinkin' 'bout me?

Don't know where you at
But girl, I know where you oughta be

When you're tastin' what he's drinkin', are you thinkin' 'bout me?
When you're ridin' where he's drivin', are you missing my street?
Every time you close your eyes, tell me, who do you see?
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
Comin' over tonight, wish that truck in your drive was mine
Just like you know it's supposed to be
When you're up in his bed, am I up in your head?
Makin' you crazy, tell me, baby, are you thinkin' 'bout me?
Yeah, are you thinkin' 'bout me?
Are you thinkin' 'bout me?"
20,Boy's a Liar Pt. 2,PinkPantheress Ice Spice,"
Take a look inside your heart, is there any room for me?
I won't have to hold my breath till you get down on one knee
Because you only want to hold me when I'm looking good enough
Did you ever feel me? Would you ever picture us?
Every time I pull my hair, well, it's only out of fear
That you'll find me ugly and one day you'll disappear because
What's the point of crying? It was never even love
Did you ever want me? Was I ever good enough?

Thе-the boy's a liar, the boy's a liar
He doеsn't see ya, you're not looking at me, boy
The boy's a liar, the boy's a liar
He doesn't see ya, you're not looking at me, boy

Good eno-o-ough, good eno-o-ough
Good eno-o-ough, good eno-o-ough
Good eno-o-ough, good eno-o-ough
Good eno-o-ough, good eno-o-ough

He say that I'm good enough (Yeah), grabbin' my duh-duh-duh
Thinkin' 'bout shit that I shouldn't've (Huh)
So I tell him there's one of me, he makin' fun of me (Ha-ha)
His girl is a bum to me (Grrah)
Like that boy is a cap
Sayin' he home, but I know where he at, like
Bet he blowin' her back
Thinkin' 'bout me 'cause he know that it's fat (Damn)
And it been what it been (Huh)
Callin' his phone like, ""Yo, send me a pin""
Duckin' my shit, 'cause he know what I'm on (Grrah)
But when he hit me, I'm not gon' respond (Grrah)
But I don't sleep enough without you
And I can't eat enough without you (Huh)
If you don't speak, does that mean we're through? (Huh)
Don't like sneaky shit that you do (Grrah)

The-the boy's a liar, the boy's a liar
He doesn't see ya, you're not looking at me, boy
The boy's a liar, the boy's a liar
He doesn't see ya, you're not looking at me, boy

Good eno-o-ough, good eno-o-ough
Good eno-o-ough, good eno-o-ough
Good eno-o-ough, good eno-o-ough
Good eno-o-ough, good eno-o-ough "
21,Favorite Song,Toosii," 
But nobody's
Gonna make you change what you probably
Don't like anyway 'bout you darlin'
So you might as well
Hmm-mmm
Be somebody
Who can make you face what you're guardin'
Open up the gates where your heart is
And just be yourself (ADELSO on this)
Yeah

I'm on the stage right now, singin' your favorite song
Look in the crowd, and you're nowhere to be found as they sing along
I say, ""You look good without no make-up, no lashes, even better when you wake up"" (Oh, oh, oh)

I see the look on your face, I see you're hidin' the hate
I see you're lookin' for someone to scoop you right off of your feet
You want to ride in the Wraith
You want to go out on dates
You want somebody to come bring you flowers
Someone to talk to for hours
Wash your back while y'all sit in the shower (Yeah)
Someone to tell you, ""You're beautiful""
Someone to tell you and mean it
Someone to tell you, ""I love you"" everyday and don't got a reason
You want someone to bring you peace (Uh)
Someone to help you sleep (Yeah)
Someone to pick you up when you're feelin' down, feelin' lonely

Need somebody who can make it better
Somebody who can open up those gates
Open up those gates to your heart
Only if you'll let me

I'm on the stage right now, singin' your favorite song
Look in the crowd, and you're nowhere to be found as they sing along
I say, ""You look good without no make-up, no lashes, even better when you wake up"" (Oh, oh, oh)

I see the look on your face, I see you're lookin' for peace
I see you're tired of the hurt, tired of the pain, tired of the nights where you can't get no sleep
I see you're tired thinkin' 'bout if he cheat
See you tired thinkin' 'bout if you're leavin'
See you tired of bein' so tired
And you're damn sure ain't gettin' even

Need somebody who can make it better
Somebody who can open up those gates
Open up those gates to your heart
Only if you'll let me

I'm on the stage right now, singin' your favorite song
Look in the crowd, and you're nowhere to be found as they sing along
I say, ""You look good without no make-up, no lashes, even better when you wake up"" (Oh, oh, oh)
Gonna make you change what you probably
Don't like anyway 'bout you darlin'
So you might as well
Be somebody
Who can make you face what you're guardin'
Open up the gates where your heart is
And just be yourself
Hmm "
22,Thought You Should Know,Morgan Wallen," 
What's goin' on, Mama? Somethin' just dawned on me
I ain't been home in some months
Been chasin' songs and women, makin' some bad decisions
God knows I'm drinkin' too much

Yeah, I know you've been worryin' 'bout me
You've been losin' sleep since '93

I thought you should know, that all those prayers you thought you wasted on me
Must've finally made their way on through
I thought you should know, I got me a new girl down there in Jefferson City, and
She lets me fish whenever I want to
Yeah, I'm still proud of where I came from, still your only damn son, can you believe I'm on the radio?
Just thought you should know, thought you should know, thought you should know

Oh, by the way, Mama, didn't mean to ramblе on ya
How's everything back at home?
Yеah, how's that garden comin'? Is Dad still doin' dumb shit?
And how'd he keep you this long?

Yeah, I'm sorry that I called you so late
I just miss you, but anyways

I thought you should know, that all those prayers you thought you wasted on me
Must've finally made their way on through
I thought you should know, I got me a new girl down there in Jefferson City, and
She lets me fish whenever I want to
Yeah, I'm still proud of where I came from, still your only damn son, can you believe I'm on the radio?
Just thought you should know, thought you should know, thought you should know

Yeah, I know you've been worryin' 'bout me
You've been losin' sleep since '93

I thought you should know, that all those prayers you thought you wasted on me
Must've finally made their way on through
I thought you should know, that I really like this girl down in Jefferson City, and
It turns out she's a lot like you
Yeah, I'm still proud of where I came from, still your only damn son, the bus is leavin' so I gotta roll
Just thought you should know, thought you should know, thought you should know

I thought you should know
Thought you should know
I thought you should know
Thought you should know
Thought you should know "
23,Thank God,Kane Brown Katelyn Brown," 
I was lost, you found a way to bring me back
Needed forgiveness, you always gave me that
Girl, I'm a witness of your love 'cause you don't be givin' up
And it's crazy how you saved me

Hand on the Bible
Don't know how I got you
But I couldn't ask for more
Girl, what we got's worth thanking God for

So thank God I get to wake up by your side
And thank God your hand fits perfectly in mine
And thank God you loved me when you didn't have to
But you did and you do and He knew
Thank God for giving me you (Hey, yeah)
Thank God, thank God (Oh, yeah)
For giving me you

Never thought I'd find an angel undercover
Made a change to everything from my hеart to my last name, hey
Hard to tell whеn he fell that boy was Heaven sent
And every night when I close my eyes before I say ""amen""

I thank God I get to wake up by your side
And thank God your hand fits perfectly in mine
And thank God you loved me when you didn't have to
But you did and you do and He knew
Thank God for giving me you
Thank God, thank God, yeah, yeah
Thank God, ooh-ooh

Hand on the Bible
Don't know how I got you
I couldn't ask for more
Girl, what we got's worth thanking God for

So thank God I get to wake up by your side
And thank God your hand fits perfectly in mine
And thank God you loved me when you didn't have to
But you did and you do and He knew
Thank God for giving me you
Thank God, thank God
Thank God, yeah, yeah, thank God
Thank God for giving me you
Thank God (Ooh), yeah, thank God (Oh)
Thank God
Thank God for giving me you "
24,Sure Thing,Miguel," 
Love you like a brother
Treat you like a friend
Respect you like a lover

Oh-ooh-oh, oh-ooh-oh, oh-ooh-oh (You could bet that, never gotta sweat that)
Oh-ooh-oh, oh-ooh-oh, oh (You could bet that, never gotta sweat that)
Yeah, yeah, yeah (You could bet that, never gotta sweat that)
(You could bet that, never gotta sweat that) Yeah

If you be the cash, I'll be the rubber band
You be the match, I will be a fuse, boom!
Painter, baby, you could be the muse
I'm the reporter, baby, you could be the news
'Cause you're the cigarette and I'm the smoker
We raise a bet 'cause you're the joker
Checked off, you are the chalk
And I could be the blackboard, you can be the talk
And I can be the walk, yeah-eah

Even when the sky comes fallin'
Even when the sun don't shine
I got faith in you and I
So put your pretty little hand in mine
Even when we're down to the wire, babe
Even when it's do or die
We could do it, baby, simple and plain
'Cause this love is a sure thing, yeah

(You could bet that, never gotta sweat that) Oh yeah, yeah
(You could bet that, never gotta sweat that)
(You could bet that, never gotta sweat that)
(You could bet that, never gotta sweat that)

You could be the lover, I'd be the fighter, babe
If I'm the blunt (Uh), you could be the lighter, babe, fire it up!
Writer, baby, you could be the quote, yeah (Uh)
If I'm the lyric, baby, you could be the note (Uh), record that!
Saint, I'm a sinner, prize, I'm a winner
And it's you, what did I do to deserve that?
Paper, baby, I'll be the pen
Say that I'm the one 'cause you are a ten
Real and not pretend

Even when the sky comes fallin' (Yeah, yeah, yeah, yeah, yeah, yeah)
Even when the sun don't shine
I got faith in you and I
So put your pretty little hand in mine
(You could bet that, never gotta sweat that) Even when we're down to the wire, babe
(You could bet that, never gotta sweat that) Even when it's do or die
(You could bet that, never gotta sweat that) We could do it, baby, simple and plain
(You could bet that, never gotta sweat that) 'Cause this love is a sure thing, yeah
Uh, now rock with me, babe
And let me hold you in my arms, talk with me, babe, yeah-yeah
Uh, now rock with me, babe
And let me hold you in my arms, talk with me, babe, yeah-yeah
This love between you and I is simple as pie, baby
It's such a sure thing, it's such a sure thing
Oh, it's such a sure thing, yeah, yeah, yeah, yeah (It's such a sure thing)

(You could bet that, never gotta sweat that) Even when the sky comes fallin' (Yeah)
(You could bet that, never gotta sweat that) Even when the sun don't shine
(You could bet that, never gotta sweat that) I got faith in you and I
(You could bet that, never gotta sweat that) So put your pretty little hand in mine
(You could bet that, never gotta sweat that) Even when we're down to the wire, babe
(You could bet that, never gotta sweat that) Even when it's do or die
(You could bet that, never gotta sweat that) We could do it, baby, simple and plain
(You could bet that, never gotta sweat that) 'Cause this love is a sure thing

(You could bet that, never gotta sweat that) Love you like a brother
(You could bet that, never gotta sweat that) Treat you like a friend
(You could bet that, never gotta sweat that) Respect you like a lover
(You could bet that, never gotta sweat that) Oh-ooh-oh, oh-ooh-oh, oh-ooh-oh "
