Rank,Musica,Artista,Letra
11,Wait for U,Future," 
I will wait for you, for you
Early in the mornin', late at night (I will wait for you)
It doesn't even matter what time it is (I will wait for you)
Presidential Rollie, RM, wait (Higher, sayin' higher-er-er-er)
Whenever I find time, it's okay (Ayy)
ATL Jacob, ATL Jacob

You pray for my demons, girl, I got you
Every time I sip on codeine, I get vulnerable
I'm knowin' the sounds of the storm when it come
She understand I can't take her everywhere a nigga going
I been in the field like thе children of the corn

I can hear your tеars when they drop over the phone
Get mad at yourself 'cause you can't leave me alone
Gossip, bein' messy, that ain't what we doing (World was ending)
Travel around the world (Would you cry or would you try to get me?)
Over the phone, dropping tears (Tell me now, I want you to be clear, yeah)
I get more vulnerable when I do pills (Tell me now, I need you to be clear, yeah)
When you drunk, you tell me exactly how you feel (I will wait for you, for you)
When I'm loaded, I keep it real (I will wait for you, I will wait for you)
Please tell a real one exactly what it is (I will wait, will wait, for you, for you)
Don't say it 'cause you know that's what I wanna hear (I will wait for you, I will wait for you)

Yeah, I been trappin' 'round the world
I sit on my balcony and wonder how you feelin'
I got a career that takes my time away from women
I cannot convince you that I love you for a livin' (Will wait for you, for you)
I be on your line, feelings flowin' like a river
You be textin' back you at Kiki on the river (I will wait for you)
Message say delivered (I will wait for you), but I know that you don't get it
Why you introduce us if you knew that you was with him? (I will wait for you, for you, for you)
Made me shake his hand when y'all been fuckin' for a minute (I will wait for you, for you)
Walk me off the plank because you know that I'm a swimmer (I will wait for you)
Supposed to be your dog, but you done put me in a kennel
Girl, put a muzzle on it, all that barkin' over dinner
I was fuckin' with you when you had the tiny Presidential
You got better when you met me and that ain't coincidental
Tried to bring the best out you, guess I'm not that influential
Guess I'm not the one that's meant for you

I can hear your tears when they drop over the phone
Get mad at myself 'cause I can't leave you alone
Gossip, bein' messy, that ain't what we doing, yeah (World was ending)
Trappin' around the world (Would you cry or would you try to get me?)
Over the phone, dropping tears (Tell me now, I want you to be clear, yeah)
I get more vulnerable when I do pills (Tell me now, I need you to be clear, yeah)
When you drunk, you tell me exactly how you feel (I will wait for you, for you)
When I'm loaded, I keep it real (I will wait for you, I will wait for you)
Please tell a real one exactly what it is (I will wait, will wait, for you, for you)
Don't say it 'cause you know that's what I wanna hear (I will wait for you, I will wait for you)
Early in the mornin', late at night
It don't even matter what time it is
World was ending, would you cry or would you try to get me?
Tell me now, I want you to be clear, yeah
Tell me now "
12,About Damn Time,Lizzo," 
Anyway

It's bad bitch o'clock, yeah, it's thick-thirty
I've been through a lot, but I'm still flirty (Okay)
Is everybody back up in the buildin'?
It's been a minute, tell me how you're healin'
'Cause I'm about to get into my feelings
How you feelin'? How you feel right now?

Oh, I been so down and under pressure
I'm way too fine to be this stressed, yeah
Oh, I'm not the girl I was or used to be, uh
Bitch, I might be better

Turn up the music, turn down the lights
I got a feelin' I'm gon' be alright
Okay (Okay), alright
It's about damn time (Time)
Turn up the music, let's celebrate (Alright)
I got a feelin' I'm gon' be okay
Okay (Okay), alright
It's about damn time

In a minute, I'ma need a sentimental
Man or woman to pump me up
Feelin' fussy, walkin' in my Balenci-ussies
Tryna bring out the fabulous
'Cause I give a fuck way too much
I'ma need like two shots in my cup
Wanna get up, wanna get down
Mm, that's how I feel right now

Oh, I been so down and under pressure
I'm way too fine to be this stressed, yeah
Oh, I'm not the girl I was or used to be, uh
Bitch, I might be better

Turn up the music, turn down the lights
I got a feelin' I'm gon' be alright
Okay (Okay), alright
It's about damn time (Time)
Turn up the music, let's celebrate (Alright)
I got a feelin' I'm gon' be okay
Okay (Okay), alright
It's about damn time
Bitch
'Cause, uh, you know what time it is, uh
I'm comin' out tonight, I'm comin' out tonight (Uh-huh)
I'm comin' out tonight, I'm comin' out tonight (Woo)
I'm comin' out tonight, I'm comin' out tonight
Okay (Okay), alright (Alright)
It's about damn time
I'm comin' out tonight (Let's go), I'm comin' out tonight (Comin' out tonight)
I'm comin' out tonight, I'm comin' out tonight (Woo)
I'm comin' out tonight, I'm comin' out tonight (Comin' out tonight)
Okay (Okay), alright
It's about damn time (Oh)

Bitch
Yeah, yeah
It's about damn time "
13,Bad Habits,Ed Sheeran,"
(One, two, three, four)
Ooh, ooh

Every time you come around, you know I can't say no
Every time the sun goes down, I let you take control
I can feel the paradise before my world implodes
And tonight had something wonderful

My bad habits lead to late nights endin' alone
Conversations with a stranger I barely know
Swearin' this'll be the last, but it probably won't
I got nothin' left to lose, or use, or do
My bad habits lead to wide eyes starin' at space
And I know I lose control of the things that I say
Yeah, I was lookin' for a way out, now I can't escape
Nothin' happens after two, it's truе, it's true
My bad habits lead to you

Ooh-ooh, ooh-ooh
My bad habits lead to you
Ooh-ooh, ooh-ooh
My bad habits lеad to you

Every pure intention ends when the good times start
Fallin' over everything to reach the first time's spark
It started under neon lights and then it all got dark
I only know how to go too far

My bad habits lead to late nights endin' alone
Conversations with a stranger I barely know
Swearin' this'll be the last, but it probably won't
I got nothin' left to lose, or use, or do
My bad habits lead to wide eyes starin' at space
And I know I lose control of the things that I say
Yeah, I was lookin' for a way out, now I can't escape
Nothin' happens after two, it's true, it's true
My bad habits lead to you

Ooh-ooh, ooh-ooh
My bad habits lead to you
Ooh-ooh, ooh-ooh

We took the long way 'round
And burned till the fun ran out, now
My bad habits lead to late nights endin' alone
Conversations with a stranger I barely know
Swearin' this'll be the last, but it probably won't
I got nothin' left to lose, or use, or do
My bad habits lead to wide eyes starin' at space
And I know I lose control of the things that I say
Yeah, I was lookin' for a way out, now I can't escape
Nothin' happens after two, it's true, it's true
My bad habits lead to you

Ooh-ooh, ooh-ooh
My bad habits lead to you
Ooh-ooh, ooh-ooh
My bad habits lead to you "
14,Thats What I Want,Lil Nas X,"
One, two, three, four

Need a boy who can cuddle with me all night
Keep me warm, love me long, be my sunlight
Tell me lies, we can argue, we can fight
Yeah, we did it before, but we'll do it tonight
An afro, black boy with the gold teeth
With dark skin, lookin' at me like he know me
I wonder if he got the G or the B
Let me find out and see, comin' over to me, yeah

These days, I'm way too lonely
I'm missing out, I know
These days, I'm way too alone
And I'm known for givin' love away, but

I want someone to love mе
I need someone who needs me
'Causе it don't feel right when it's late at night
And it's just me in my dreams
So I want someone to love
That's what I fuckin' want

Look, you know it's harder to find in these times
But I got nothin' but love on my mind (My mind)
I need a baby with love in my prime
Need an adversary to my ""down and marry""
Like, tell me ""That's life"" when I'm stressin' at night
Be like, ""You'll be okay"" and, ""Everything is alright,"" uh
Let me in that thing, 'cause I'm not wanting anything
But your loving, your body, and a little bit of your brain

These days, I'm way too lonely
I'm missing out, I know
These days, I'm way too alone
And I'm known for givin' love away, but

I want someone to love me
I need someone who needs me
'Cause it don't feel right when it's late at night
And it's just me in my dreams
So I want someone to love
That's what I fuckin' want

I want someone to love me
I need someone who needs me
'Cause it don't feel right when it's late at night
And it's just me in my dreams
So I want someone to love
That's what I fuckin' want "
15,Enemy,Imagine Dragons & JID,"
Look out for yourself

I wake up to the sounds of the silence that allows
For my mind to run around, with my ear up to the ground
I'm searchin' to behold the stories that are told
When my back is to the world that was smilin' when I turned

Tell you you're the greatest
But once you turn, they hate us

Oh, the misery
Everybody wants to be my enemy
Spare the sympathy
Everybody wants to be my enemy-y-y-y-y
(Look out for yourself)
My enemy-y-y-y-y (Look, look, look, look)
(Look out for yourself)
But I'm ready

Your words up on thе wall as you're prayin' for my fall
And the laughter in thе halls and the names that I've been called
I stack it in my mind, and I'm waitin' for the time
When I show you what it's like to be words spit in a mic

Tell you you're the greatest
But once you turn, they hate us (Ha)

Oh, the misery
Everybody wants to be my enemy
Spare the sympathy
Everybody wants to be my enemy-y-y-y-y (Look, look, look, look)
(Look out for yourself)
My enemy-y-y-y-y (Look, look, look, look; yeah)
(Look out for yourself)

Uh, look, okay
I'm hopin' that somebody pray for me
I'm prayin' that somebody hope for me
I'm stayin' where nobody 'posed to be p-p-posted
Being a wreck of emotions
Ready to go whenever, just let me know
The road is long, so put the pedal into the floor
The enemy on my trail, my energy unavailable
I'ma tell 'em, ""Hasta luego""
They wanna plot on my trot to the top
I been outta shape, thinkin' out the box, I'm an astronaut
I blasted off the planet rock to cause catastrophe
And it matters more because I had it not
Had I thought about wreaking havoc
On an opposition, kinda shockin' they wanted static
With precision, I'm automatic quarterback
I ain't talkin' sackin', pack it
Pack it up, I don't panic, batter-batter up
Who the baddest? It don't matter 'cause we at your throat
Everybody wants to be my enemy
Spare the sympathy (Ah)
Everybody wants to be my enemy
Oh, the misery (Ah)
Everybody wants to be my enemy
Spare the sympathy (Ah)
Everybody wants to be my enemy

Pray it away, I swear I'll never be a saint, no way
My enemy
Pray it away, I swear I'll never be a saint
(Look out for yourself) "
16,Industry Baby,Lil Nas X & Jack Harlow," 
(D-D-Daytrip took it to ten, hey)
Baby back, ayy, couple racks, ayy
Couple Grammys on him, couple plaques, ayy
That's a fact, ayy, throw it back, ayy
Throw it back, ayy
And this one is for the champions
I ain't lost since I began, yeah
Funny how you said it was the end, yeah
Then I went did it again, yeah

I told you long ago on the road
I got what they waiting for
I don't run from nothing, dog
Get your soldiers, tell 'em I ain't layin' low
You was never really rooting for me anyway
When I'm back up at the top, I wanna hear you say
He don't run from nothin', dog
Get your soldiers, tell 'em that the break is over

Uh, need to, uh
Need to get this album done
Need a couple number onеs
Need a plaque on every song
Need mе like one with Nicki now
Tell a rap nigga I don't see ya, hah
I'm a pop nigga like Bieber, hah
I don't fuck bitches, I'm queer, hah
But these niggas bitches like Madea, yeah, yeah, yeah, ayy (Yeah)
Oh, let's do it
I ain't fall off, I just ain't release my new shit
I blew up, now everybody tryna sue me
You call me Nas, but the hood call me Doobie, yeah

And this one is for the champions
I ain't lost since I began, yeah
Funny how you said it was the end, yeah
Then I went did it again, yeah

I told you long ago on the road
I got what they waiting for (I got what they're waiting for)
I don't run from nothing, dog
Get your soldiers, tell 'em I ain't layin' low (Bitch, I ain't runnin' from nowhere)
You was never really rooting for me anyway (Ooh, ooh)
When I'm back up at the top, I wanna hear you say (Ooh, ooh)
He don't run from nothin', dog
Get your soldiers, tell 'em that the break is over (Yeah)

My track record so clean, they couldn't wait to just bash me
I must be gettin' too flashy, y'all shouldn't have let the world gas me (Woo)
It's too late 'cause I'm here to stay and these girls know that I'm nasty (Mmm)
I sent her back to her boyfriend with my handprint on her ass cheek
City talkin', we takin' notes
Tell 'em all to keep makin' posts
Wish he could, but he can't get close
OG so proud of me that he chokin' up while he makin' toasts
I'm the type that you can't control, said I would, then I made it so
I don't clear up rumors (Ayy), where's y'all sense of humor? (Ayy)
I'm done makin' jokes 'cause they got old like baby boomers
Turned my haters to consumers, I make vets feel like they juniors (Juniors)
Say your time is comin' soon, but just like Oklahoma (Mmm)
Mine is comin' sooner (Mmm), I'm just a late bloomer (Mmm)
I didn't peak in high school, I'm still out here gettin' cuter (Woo)
All these social networks and computers
Got these pussies walkin' 'round like they ain't losers
I told you long ago on the road
I got what they waiting for (I got what they waiting for)
I don't run from nothing, dog
Get your soldiers, tell 'em I ain't layin' low (Bitch, I ain't runnin' from nowhere)
You was never really rooting for me anyway
When I'm back up at the top, I wanna hear you say
He don't run from nothin', dog
Get your soldiers, tell 'em that the break is over
Yeah
I'm the industry baby, mmm
I'm the industry baby
Yeah "
17,ABCDEFU,Gayle," 
Fuck you and your mom and your sister and your job
And your broke-ass car and that shit you call art
Fuck you and your friends that I'll never see again
Everybody but your dog, you can all fuck off

I swear I meant to mean the best when it ended
Even tried to bite my tongue when you start shit
Now you're textin' all my friends asking questions
They never even liked you in the first place
Dated a girl that I hate for the attention
She only made it two days, what a connection
It's like you'd do anythin' for my affection
You're goin' all about it in the worst ways

I was into you, but I'm ovеr it now
And I was tryna be nice
But nothing's getting through, so lеt me spell it out

A-B-C-D-E, F you
And your mom and your sister and your job
And your broke-ass car and that shit you call art
Fuck you and your friends that I'll never see again
Everybody but your dog, you can all fuck off

Na-na-na-na, na-na-na-na
A-B-C-D-E, F you
You said you just needed space and so I gave it
When I had nothin' to say, you couldn't take it
Told everyone I'm a bitch, so I became it
Always had to put yourself above me

I was into you, but I'm over it now
And I was tryna be nice
But nothing's getting through, so let me spell it out

A-B-C-D-E, F you
And your mom and your sister and your job
And your craigslist couch and the way your voice sounds
Fuck you and your friends that I'll never see again
Everybody but your dog, you can all fuck off

Na-na-na-na, na-na-na-na
A-B-C-D-E, F off (F off)
Na-na-na-na, na-na-na-na
A-B-C-D-E, F you
And your mom and your sister and your job
And your broke-ass car and that shit you call art
Fuck you and your friends that I'll never see again
Everybody but your dog, you can all fuck off "
18,Need to Know,Doja Cat," 
Yeah

Wanna know what it's like (Like)
Baby, show me what it's like (Like)
I don't really got no type (Type)
I just wanna fuck all night
Yeah-yeah, oh-woah-woah (Oh, ooh, mmm)
Baby, I need to know, mmm (Yeah, need to know)
I just been fantasizin' (Size)
And we got a lotta time (Time)
Baby, come throw the pipe (Pipe)
Gotta know what it's like (Like)
Yeah-yeah, oh-woah-woah
Baby, I need to know, mmm

What's your size? (Size)
Add, subtract, divide ('Vide)
Daddy don't throw no curves (Curves)
Hold up, I'm goin' wide (Wide)
We could just start at ten (Ten)
Then we can go to five (Five)
I don't play with my pen (Pen)
I mean what I writе
Yeah-yeah, woah-woah-woah
I just can't help but bе sexual (Oh)
Tell me your schedule (Yeah)
I got a lotta new tricks for you, baby
Just sayin' I'm flexible (I will)
I do what I can to get you off (I will)
Might just fuck him with my makeup on (I will)
Eat it like I need an apron on (Yeah, oh)
Eat it 'til I need to change my thong (Yeah, ayy)
We could do it to your favorite song (Yeah, ayy)
Take a ride into the danger zone
You know my nigga be buggin' me
I just be wonderin' if you can fuck on me better
Itchin' for me like an ugly sweater
Need it in me like a Chuck E. need cheddar
I need to know

Wanna know what it's like (Like)
Baby, show me what it's like (Like)
I don't really got no type (Type)
I just wanna fuck all night
Yeah-yeah, oh-woah-woah (Oh, ooh, mmm)
Baby, I need to know, mmm (Yeah, need to know)
I just been fantasizin' (Size)
And we got a lotta time (Time)
Baby, come throw the pipe (Pipe)
Gotta know what it's like (Like)
Yeah-yeah, oh-woah-woah
Baby, I need to know, mmm

You're exciting, boy, come find me
Your eyes told me, ""Girl, come ride me""
Fuck that feeling both us fighting
Could he try me? (Yeah) Mmm, most likely

Tryna see if you could handle this ass
Prolly give his ass a panic attack
Sorry if I gave a random erection
Prolly thinkin' I'm a telekinetic
Oh, wait, you a fan of the magic?
Poof, pussy like an Alakazam
I heard from a friend of a friend
That that dick was a ten out of ten
I can't stand it, just one night me
Clink with the drink, gimme a sip
Tell me what's your kink, gimme the dick
Spank me, slap me, choke me, bite me (Ew)
Oh, wait, I can take it (Ah)
Give a fuck 'bout what your wifey's sayin' (Yeah)
Wanna know what it's like (Like)
Baby, show me what it's like (Like)
I don't really got no type (Type)
I just wanna fuck all night
Yeah-yeah, oh-woah-woah (Oh, ooh, mmm)
Baby, I need to know, mmm (Yeah, need to know)
I just been fantasizin' (Size)
And we got a lotta time (Time)
Baby, come throw the pipe (Pipe)
Gotta know what it's like (Like)
Yeah-yeah, oh-woah-woah
Baby, I need to know, mmm "
19,Wasted on You,Morgan Wallen," 
I don't always wake up in the mornin', pour myself a strong one
Aw, but when I get lonely I do
Your memory gets to burnin', lean back on the bourbon
Sure as hell can't keep leanin' on you

Looks like I'm learnin' the hard way again
It's all my fault, yeah, I dropped the ball
You're gone and I'm gone three sheets to the wind
Thinkin' 'bout all

I've wasted on you
All of this time and all of this money
All of the these sorries I don't owe you honey
All of these miles on this Chevy, and prayers in a pew
All them days I spent wasted on you
Wasted on you

Yeah, I swore this one'd be different, my heart wouldn't listen
To my head and these boots on my feet
Looks like I'm learnin' the hard way again
That's why I've been

Wasted on you
All of this time and all of this money
All these sorries I don't owe you, honey
All of these miles on this Chevy and prayers in a pew
All them days I spent wasted on you
Wasted on you

Like this pile of your stuff that's packed up in a bag
Right down to the flame of this match
Wasted on you, wasted on you
Wasted on you, wasted on you

Wasted on you
All of this time and all of this money
All these sorries I don't owe you, honey
All of these miles on this Chevy and prayers in a pew
All them days I spent wasted on you
Wasted on you

Wasted on you, wasted on you "
20,Me Porto Bonito,Bad Bunny & Chencho Corleone," 

Yeah-yeah-yeah-yeah-yeah-yeah, ey
En la guagua se quedó el olor de tu perfume
Tú ere' una bellaca, yo soy un bellaco, eso e' lo que no' une
Ella sabe que está buenota y no la presumen
Si yo fuera tu gato, subiera una foto los vierne' y los lune' (So)

Pa' que to' el mundo vea lo rica que tú está', que tú está'
Contigo tengo que apretar
Y еn la calle ando suelto, pero por ti mе quito
Si tú me lo pide', yo me porto bonito
Y subo un selfie pa' que vean lo rica que tú está', que tú está'
Las otras tienen que apretar
En la calle ando suelto, pero por ti me quito
Si tú me lo pide', yo me porto bonito (Ey, ey)

Tú no ere' bebecita, tú ere' bebesota
Frikitona, ma', se te nota
Le gustan los trío' cuando está en la nota
Si el novio no sirve, de una lo bota
Y wow, mami, dime dónde dejo el résume (Résume)
Sé que te dejaste hace un me' (Ey, ey)
Y de una de pecho me zumbé
Si quiere' te hago un bebé o te traigo la plan B
Uff, mami, qué rica tú te ve'
Pa' los 2000 escuchaba RBD
Y ahora quiere perreo, to'a la noche en la pared
THC, no CBD

Mami, tú ere' élite (Ey), no te me limite' (Okey)
Déjame hacerte lo que amerite y te levite
Dale pa'l escondite (Ey), no te me arisque' (So)
Que aquí no va a poder llegar lo' satélite' (Oh)
Mami, sube algo, dame contenido
Ese culo súbelo má' seguido
Me paso jangueando, a ver si coincido, ey
Y por fin doy contigo
Mai, nuestra' bellaquera' nunca la' olvido
Ninguna como tú a mí me ha complacido
Tú cree' que a toda' siempre les digo lo mismo
Quiere chingar, pero no quiere na' fijo, ey
Pero en confianza me confiesa
Dice que nadie le interesa
Pero cuando sale, se pone traviesa (Ey)

Pa' que to' el mundo vea lo rica que tú está', que tú está', ey
Contigo tengo que apretar
Y en la calle ando suelto, pero por ti me quito
Si tú me lo pide', yo me porto bonito "
21,Woman,Doja Cat," 
Hey, woman
Hey, woman

(Ayy) Woman
Let me be your woman
Woman, woman, woman (Ayy)
I can be your woman
Woman, woman, woman (Ayy)
Let me be your woman
Woman, woman, woman (Ayy)
I can be your woman
Woman, woman, woman (Ayy)

What you need?
She give tenfold, come here, papa, plant your seed
She can grow right from her womb a family
Provide lovin' overlooked and unappreciated, you see  (Ayy)
You can reciprocate
I got delicious taste, you need a woman's touch in your place
Just protect her and keep her safe
Baby, worship my hips and waist
So feminine with grace
I touch your soul when you hear me say, ""Boy""
Let me be your woman

Woman (Daddy)
Let mе be your woman (I know, mm)
Woman, woman, woman (Daddy)
I can be your woman (I know)
Woman, woman, woman (Daddy)
Let mе be your woman (I know)
Woman, woman, woman (Ayy; daddy)
I can be your woman (I know)
Woman, woman, woman

I can be your lady, I'm a woman
I'm a motherfucker, but they got a problem
Put some babies in your life and take away the drama
Put the paper in a picture like a diorama
Gotta face a lot of people of the opposite
'Cause the world told me, ""We ain't got the common sense""
Gotta prove it to myself that I'm on top of shit
And you would never know a god without the goddesses
Honest as fuckin' honest get
And I could be on everything
I mean I could be the leader, head of all the states
I could smile and jiggle it 'til his pockets empty
I could be the CEO, just look at Robyn Fenty
And I'ma be there for you 'cause you on my team, girl
Don't ever think you ain't hella these niggas dream girl
They wanna pit us against each other
When we succeedin' for no reasons
They wanna see us end up like we Regina on Mean Girls
Princess or queen, tomboy or king (Yeah)
You've heard a lot, you've never seen (Nah)
Mother Earth, Mother Mary rise to the top (Top)
Divine feminine, I'm feminine (Why?)
Woman (Daddy)
Let me be your woman (Let me be your; I know)
Woman, woman, woman (I need to be your; daddy)
I can be your woman (I know)
Woman, woman, woman (Daddy)
Let me be your woman (I know)
Woman, woman, woman (Daddy)
I can be your woman (I wanna be; I know)
Woman, woman, woman

(Woman)
Eee (Hey, woman, woman)
Eee, hey (Hey, woman, woman)
Mm, mm (Hey, woman, woman)
(Hey, woman) "
22,Titi Me Pregunto,Bad Bunny," 

Ey

Tití me preguntó si tengo mucha' novia', mucha' novia'
Hoy tengo a una, mañana otra, ey, pero no hay boda
Tití me preguntó si tengo mucha' novia', je, mucha' novia'
Hoy tengo a una, mañana otra

Me la' vo'a llevar a to'a pa' un VIP, un VIP, ey
Saluden a Tití
Vamo' a tirarno' un selfie, say ""cheese"", ey
Que sonrían las que ya les metí
En un VIP,  un VIP, ey
Saluden a Tití
Vamo' a tirarno' un selfie, say ""cheese""
Que sonrían las que ya se olvidaron de mí

Me gustan mucho las Gabriela
Las Patricia, las Nicole, las Sofía
Mi primera novia en kinder, María
Y mi primer amor se llamaba Thalía
Tengo una colombiana que mе escribe to' los día'
Y una mexicana quе ni yo sabía
Otra en San Antonio que me quiere todavía
Y las de PR que todita' son mía'
Una dominicana que es uva bombón
Uva, uva bombón
La de Barcelona que vino en avión
Y dice que mi bicho está cabrón
Yo dejo que jueguen con mi corazón
Quisiera mudarme con toda' pa' una mansión
El día que me case te envío la invitación
Muchacho, deja eso, ey

Tití me preguntó si tengo mucha' novia', mucha' novia'
Hoy tengo una, mañana otra, ey, pero no hay boda
Tití me preguntó si tengo mucha' novia', ey, ey, mucha' novia'
Hoy tengo una, mañana otra (Mañana otra; ¡rra!)

Tití me preguntó-tó-tó-tó-tó-tó-tó-tó
Tití me preguntó-tó-tó-tó-tó-tó-tó-tó (Qué pámpara)
Tití me preguntó-tó-tó-tó-tó-tó-tó-tó
Tití me preguntó-tó-tó-tó-tó (Pero ven acá, muchacho, ¿y para qué tú quiere' tanta' novia'?)

Me la' vo'a llevar a to'a pa' un VIP, un VIP, ey
Saluden a Tití
Vamo' a tirarno' un selfie, say ""cheese"", ey
Que sonrían las que ya les metí
En un VIP,  un VIP, ey
Saluden a Tití
Vamo' a tirarno' un selfie, say ""cheese""
Que sonrían las que ya se olvidaron de mí

Oye, muchacho 'el diablo azaroso
Suelta ese mal vivir que tú tiene' en la calle
Búscate una mujer seria pa' ti
Chacho 'el diablo, coño
Yo quisiera enamorarme
Pero no puedo, pero no puedo, eh, eh
Yo quisiera enamorarme
Pero no puedo, pero no puedo

Sorry, yo no confío, yo no confío
Nah, ni en mí mismo confío
Si quiere' quedarte hoy que hace frío
Y mañana te va', nah
Muchas quieren mi baby gravy
Quieren tener mi primogénito, ey
Y llevarse el crédito
Ya me aburrí, hoy quiero un totito inédito, je
Uno nuevo, uno nuevo, uno nuevo, uno nuevo (Ey)
Hazle caso a tu amiga, ella tiene razón
Yo vo'a romperte el corazón, vo'a romperte el corazón
Ey, no te enamore' de mí (No, no)
No te enamore' de mí (No, no), ey
Sorry, yo soy así (Así, así), ey
No sé por qué soy así (Ey)
Hazle caso a tu amiga, ella tiene razón
Yo vo'a romperte el corazón, vo'a romperte el corazón (Ey, ey)
No te enamore' de mí (No)
No te enamore' de mí (No), no
Sorry, yo soy así
Ya no quiero ser así, no
 "
