Rank,Musica,Artista,Letra
11,Say So,Doja Cat," 
Day to night to morning, keep with me in the moment
I'd let you had I known it, why don't you say so?
Didn't even notice, no punches left to roll with
You got to keep me focused; you want it? Say so
Day to night to morning, keep with me in the moment
I'd let you had I known it, why don't you say so?
Didn't even notice, no punches left to roll with
You got to keep me focused; you want it? Say so

It's been a long time since you fell in love
You ain't coming out your shell, you ain't really been yourself
Tell me, what must I do? (Do tell, my love)
'Cause luckily, I'm good at reading
I wouldn't bug him, but he won't stop cheesin'
And we can dance all day around it
If you frontin', I'll be bouncing
If you want it, scream it, shout it, babe
Before I leave you dry

Day to night to morning, keep with me in the moment
I'd let you had I known it, why don't you say so?
Didn't even notice, no punches left to roll with
You got to keep me focused; you want it? Say so
Day to night to morning, keep with me in the moment
I'd let you had I known it, why don't you say so?
Didn't even notice, no punches left to roll with
You got to keep me focused; you want it? Say so (Yeah)

Let me check my chest, my breath right quick (Ha)
He ain't ever seen it in a dress like this (Ah)
He ain't ever even been impressed like this
Prolly why I got him quiet on the set like zip
Like it, love it, need it bad
Take it, own it, steal it fast
Boy, stop playing, grab my ass
Why you actin' like you shy? (Hot)
Shut it, save it, keep it pushin'
Why you beating 'round the bush?
Knowin' you want all this woman
Never knock it 'til you try (Yah, yah)
All of them bitches hating I have you with me
All of my niggas sayin' you mad committed
Realer than anybody you had, and pretty
All of the body-ody, the ass and titties

Day to night to morning, keep with me in the moment
I'd let you had I known it, why don't you say so?
Didn't even notice, no punches left to roll with
You got to keep me focused; you want it? Say so
Day to night to morning, keep with me in the moment
I'd let you had I known it, why don't you say so?
Didn't even notice, no punches left to roll with
You got to keep me focused; you want it? Say so
Mm-hmm
Uh-huh, oh
Uh-huh, uh-huh, uh-huh
Mm-hmm
Uh-huh, oh
Uh-huh, uh-huh, uh-huh "
12,I Hope,Gabby Barrett ," 
I, I hope she makes you smile
The way you made me smile on the other end of a phone
In the middle of a highway driving alone
Oh baby, I, I hope you hear a song
That makes you sing along and gets you thinking 'bout her
Then the last several miles turn into a blur, yeah

I hope you're both feelin' sparks by the end of the drive
I hope you know she's the one by the end of the night
I hope you never ever felt more free
Tell your friends that you're so happy
I hope she comes along and wrecks every one of your plans
I hope you spend your last dime to put a rock on her hand
I hope she's wilder than your wildest dreams
She's everything you're ever gonna need
And then I hope she cheats
Like you did on me
And then I hope she cheats
Like you did on me

Yeah, babe, I hope she shows up in a 2 AM pic from her friend
Hanging on to a guy and you just ain't him
I hope you stay up all night all alone, waitin' by the phone
And then she calls
And baby, I, I hope you work it out
Forgive and just about forget
And take her on a first date again
And when you lean in for a kiss

I hope you're both feelin' sparks by the end of the drive
I hope you know she's the one by the end of the night
I hope you never ever felt more free
Tell your friends that you're so happy
I hope she comes along and wrecks every one of your plans
I hope you spend your last dime to put a rock on her hand
I hope she's wilder than your wildest dreams
She's everything you're ever gonna need
And then I hope she cheats
Like you did on me
And then I hope she cheats
Like you did on me

I hope what goes comes all the way around
I hope she makes you feel the same way about her
That I feel about you right now

I hope you're both feelin' sparks by the end of the drive
I hope you know she's the one by the end of the night
I hope you never ever felt more free
Tell your friends that you're so happy
I hope she comes along and wrecks every one of your plans
I hope you spend your last dime to put a rock on her hand
I hope she's wilder than your wildest dreams
She's everything you're ever gonna need
And then I hope she cheats
Like you did on me
And then I hope she cheats
Like you did on me
Like you did on me "
13,Whats Poppin,Jack Harlow," 
What's poppin'? (Pooh, you a fool for this one)
Brand new whip, just hopped in (Just hopped in)
I got options (Oh Lord, Jetson made another one)
I could pass that bitch like Stockton (It ain't nothin')
Just joshin'
I'ma spend this holiday locked in (Ooh)
My body got rid of them toxins (Mmh, mmh)
SportsCenter, top ten

I could put the ball in the end zone
Put a bad bitch in the friendzone, ooh
This shit sound like an intro
Jetson, give me that tempo, ooh
Told Pooh he a fool with this shit (He a fool)
Told her don't let her friends know (Don't)
In the 'Ville and I move like a don (Don)
Eating fettuccine at Vincenzo's
Me and my 'migos got that free smoke
On the West Coast, yeah, I'm talking 'bout pre-rolls (Pre-roll)
Dark haired bitch and she look like Shego (She do)
Hometown hero, feeling myself, can't murder my ego (Can't do it)
She heard of my deep stroke
She said, ""Babe, does it hurt when I deep throat?"" (It does)
Certified freak ho
Hang around us and she learnin' my lingo
Back then, wasn't worried 'bout me though
In the gym tryna work on my free throw
Goddamn (Goddamn)
Spending money at the club like Sam's (Cha-ching)
Yes, ma'am
She a lil' freak on cam (Facts)
But she don't put this on the 'Gram (Nah)
Lil' boys tryna diss on the 'Gram (Ayy)
I can't switch on the fam (Bitch)
Shit's hot, hit the switch on the fan (Hit that shit)
This where my head is (Listen)
I feel resentment from every direction
Even some homies be wearing expressions
I be discouraged from sharing my blessings (Damn)
We used to share a connection
Now it just feels like it's wearing and stretching
I'm getting real sick of taking advice
From people that never could stare at reflections (Ooh)
Somewhere in there is a lesson
Y'all ain't evolvin', it's very depressing
I'm at the club with the basketball team
Me and the Cardinals are sharing a section (Facts)
Gotta cherish the present
I'm drinking water and wearing protection
Got a career and I'm very invested
Some people call it a scary obsession (Ooh, period, but)
I like to call it a passion
I can't be sitting relaxin' (Nah, I can't)
PG, we getting some traction
I'm at the venue, it's packed in (Packed out)
I'm digging her accent
I got a B.B. Simon belt on me
And she tryna get it unfastened
That's my type of distraction
That's my type and she Latin (That's facts, ooh)
Got my own flow and I'm 'bout to get a patent
Brand new sheets for the bed, they satin (Soft, real soft)
Y'all wasn't tuned in back then (Nah)
My swag, they keep jackin' (Keep on jackin')
I ain't doin' no verse, quit askin' (Quit askin')

What's poppin'? (Pooh, you a fool for this one)
Brand new whip, just hopped in (Just hopped in)
I got options
I could pass that bitch like Stockton (It ain't nothin')
Just joshin'
I'ma spend this holiday locked in (Ooh)
My body got rid of them toxins (Mmh, mmh)
SportsCenter, top ten "
14,Dance Monkey,Tones and I," 
They say, ""Oh my god, I see the way you shine
Take your hands, my dear, and place them both in mine""
You know you stopped me dead while I was passing by
And now I beg to see you dance just one more time

Ooh, I see you, see you, see you every time
And oh my, I, I, I like your style
You, you make me, make me, make me wanna cry
And now I beg to see you dance just one more time

So they say
""Dance for me, dance for me, dance for me, oh-oh-oh
I've never seen anybody do the things you do before""
They say
""Move for me, move for me, move for me, eh-eh-eh
And when you’re done, I'll make you do it all again""

I said, ""Oh my god, I see you walking by
Take my hands, my dear, and look me in my eyes""
Just like a monkey, I've been dancin’ my whole life
But you just beg to see me dance just one more time

Ooh, I see you, see you, see you every time
And oh my, I, I, I like your style
You, you make me, make me, make me wanna cry
And now I beg to see you dance just one more time

So they say
""Dance for me, dance for me, dance for me, oh-oh-oh
I've never seen anybody do the things you do before""
They say
""Move for me, move for me, move for me, eh-eh-eh
And when you're done, I'll make you do it all again""
They say
""Dance for me, dance for me, dance for me, oh-oh-oh, oh-oh, oh-oh
I've never seen anybody do the things you do before""
They say
""Move for me, move for me, move for me, eh-eh-eh
And when you're done, I'll make you do it all again""

Ooh, ooh, ooh, ooh, ooh
Oh-oh, oh-oh, oh
Ooh, ooh, ooh, ooh, ooh-ooh
Ooh, ah-ah, ah-ah
They say
""Dance for me, dance for me, dance for me, oh-oh-oh
I've never seen anybody do the things you do before""
They say
""Move for me, move for me, move for me, eh-eh-eh
And when you’re done, I’ll make you do it all again""
They say
""Dance for me, dance for me, dance for me, oh-oh-oh, oh-oh, oh-oh
I've never seen anybody do the things you do before""
They say
""Move for me, move for me, move for me, eh-eh-eh
And when you’re done, I'll make you do it all again
All again"" "
15,Savage,Megan Thee Stallion ," 
I'm that bitch (Yeah)
Been that bitch, still that bitch (Ah)
Will forever be that bitch (Forever be that bitch)
Yeah (Ayy, ah)

I'm the hood Mona Lisa, break a nigga into pieces
Had to X some cheesy niggas out my circle like a pizza (Yeah)
I'm way too exclusive, I don't shop on Insta' boutiques
All them lil' ass clothes only fit fake booties
Bad bitch, still talking cash shit
Pussy like water, I'm unbothered and relaxing
I would never trip on a nigga if I had him
Bitch, that's my trash, you the maid, so you bagged him, ah

I'm a savage (Yeah)
Classy, bougie, ratchet (Yeah)
Sassy, moody, nasty (Hey, hey, yeah)
Acting stupid, what's happening? (Woah, woah)
Bitch, what's happening? (Woah, woah)
Bitch, I'm a savage, yeah
Classy, bougie, ratchet, yeah
Sassy, moody, nasty, huh
Acting stupid, what's happening?
Bitch, what's happening? (Ayy, ah)

Eat me and record it, but your edge-up all I'm showing (Ah)
I keep my niggas private, so his AP all I'm showing (Baow)
Beefing with you bitches really getting kinda boring
If it ain't about the money, then you know I'm gon' ignore it
I'm the shit, ooh (Ayy)
I need a mop to clean the floor, it's too much drip, ooh (Too much drip, ooh)
I keep a knot, I keep a watch, I keep a whip, ooh (I keep a whip, baow)
Let's play a game, Simon says I'm still that bitch, ayy (Still that bitch)
I'm still that bitch, yeah (Ah)

I'm a savage
Classy, bougie, ratchet (Yeah)
Sassy, moody, nasty (Yeah)
Acting stupid, what's happening? (What's up?)
Bitch, what's happening? (What's up?)
Bitch, I'm a savage, yeah
Classy, bougie, ratchet, yeah (Bitch)
Sassy, moody, nasty, huh
Acting stupid, what's happening? (What's up?)
Bitch, what's happening?

Bitch, I'm lit like a match, ooh
And any nigga I let hit is still attached, ooh
That body right, but you know this pussy fat, ooh
I drop a picture, now these bitches feel attacked, ayy
Don't let that nigga gas you up and get you whacked, ooh
I make a call and get a pussy nigga smacked, uh
These bitches talkin' 'bout pulling up, well, where you at? Ooh
I'm in a Lam', bitch, catch me if you can, ooh
I'm kickin' bitches out they spot, Stalli' Chan, yeah (Ah, yeah)
Niggas say I taste like sugar, but ain't shit sweet (Ah)
Mwah
Ayy, ayy, ooh, ooh, ooh, ooh, mwah "
16,Roxanne,Arizona Zervas," 
All for the 'Gram
Bitches love the 'Gram
Oh, wait, shit
Brr, brr (Ayy, yeah, yeah, yeah, ayy)
Brr, brr, brr, ayy
Skrrt skrrt
94 don't need no brakes, yeah

Roxanne, Roxanne
All she wanna do is party all night
Goddamn, Roxanne
Never gonna love me, but it's alright
She think I'm an asshole, she think I'm a player
She keep running back, though, only 'cause I pay up
Roxanne, Roxanne
All she wanna do is party all night

Met her at a party in the hills, yeah
She just wanna do it for the thrill, yeah
Shorty drive a poodle with no top (Top, top)
But if I throw this money, she gon' drop, ayy
She don't wait in lines if it's too long
She don't drive the whip unless the roof off
Only wanna call when the cash out
Only take the pic when her ass out

She from Malibu, uh, Malibu
If you ain't got a foreign, then she laugh at you, uh
Malibu, uh, Malibu
Spending daddy's money with a attitude

Roxanne (Roxanne), Roxanne (Roxanne)
All she wanna do is party all night
Goddamn (Goddamn), Roxanne (Roxanne)
Never gonna love me, but it's alright
She think I'm an asshole, she think I'm a player
She keep running back, though, only 'cause I pay up
Roxanne (Roxanne), Roxanne (Roxanne)
All she wanna do is party all night

I just wanna have fun

In LA, yeah, got no brakes, yeah
Living fast, Ricky Bobby, shake and bake, yeah
See the chain? Yeah, issa lake, yeah
Swipe the Chase, ooh, now she wanna date, yeah
Straight to Nobu on the coast, ooh
Shorty only like cocaine and Whole Foods
Yeah, snappin' all up on the 'Gram, ass going crazy (Woo)
Now she wanna fuck me in the foreign, goin' 80
Up in Malibu, uh, Malibu
If you ain't got a foreign, then she laugh at you, uh
Malibu, uh, Malibu
Spending daddy's money with a attitude

Roxanne (Roxanne), Roxanne (Roxanne)
All she wanna do is party all night (All night, yeah)
Goddamn (Goddamn), Roxanne (Roxanne)
Never gonna love me, but it's alright (Alright, yeah)
She think I'm an asshole, she think I'm a player
She keep running back, though, only 'cause I pay up
Roxanne (Roxanne), Roxanne (Roxanne)
All she wanna do is party all night "
17,Intentions,Justin Bieber," 
Picture perfect, you don't need no filter
Gorgeous, make 'em drop dead, you a killer
Shower you with all my attention
Yeah, these are my only intentions
Stay in the kitchen cookin' up, got your own bread
Heart full of equity, you're an asset
Make sure that you don't need no mentions
Yeah, these are my only intentions

Shout-out to your mom and dad for makin' you
Standin' ovation, they did a great job raisin' you
When I create, you're my muse
That kind of smile that makes the news
Can't nobody throw shade on your name in these streets
Triple threat, you a boss, you a bae, you a beast
You make it easy to choose
You got a mean touch, I can't refuse (No, I can't refuse it)

Picture perfect, you don't need no filter
Gorgeous, make 'em drop dead, you a killer
Shower you with all my attention
Yeah, these are my only intentions
Stay in the kitchen cookin' up, got your own bread
Heart full of equity, you're an asset
Make sure that you don't need no mentions
Yeah, these are my only intentions

Already passed, you don't need no approval
Good everywhere, don't worry 'bout no refusal
Second to none, you got the upper hand now
Don't need a sponsor, nope, you're the brand now
You're my rock, my Colorado
Got that ring, just like Toronto
Love you now, a little more tomorrow
This how I feel, act like you know that you are

Picture perfect, you don't need no filter
Gorgeous, make 'em drop dead, you a killer
Shower you with all my attention
Yeah, these are my only intentions
Stay in the kitchen cookin' up, got your own bread (Whip it)
Heart full of equity, you're an asset (Asset)
Make sure that you don't need no mentions (Yeah, yeah)
Yeah, these are my only intentions (Quavo)

No cap, no pretendin', you don't need mentions (No cap)
Got 'em sayin' ""goals,"" they don't wanna be independent ('Pendent)
Tell them to mind your business (Woo), we in our feelings
It's fifty-fifty percentage (Fifty), attention, we need commitment (Oh)
We gotta both admit it (Both), it's funny, we both listen (Both)
It's a blessing (Blessing) 'cause we both get it (Both)
You the best thing (Woo), and I don't need a witness (Best thing)
I'ma find me a ring and pray it's perfect fitted (Perfect, perfect, perfect)
Picture perfect, you don't need no filter (No filter)
Gorgeous, make 'em drop dead, you a killer (Oh-oh)
Shower you with all my attention (I will)
Yeah, these are my only intentions (Yeah)
Stay in the kitchen cookin' up, got your own bread (You do)
Heart full of equity, you're an asset (Uh-huh)
Make sure that you don't need no mentions (No mentions)
Yeah, these are my only intentions

Only intentions
That's all I plan to do "
18,Everything I Wanted,Billie Eilish,"
I had a dream
I got everything I wanted
Not what you'd think
And if I'm bein' honest
It might've been a nightmare
To anyone who might care
Thought I could fly (Fly)
So I stepped off the Golden, mm
Nobody cried (Cried, cried, cried, cried)
Nobody even noticed
I saw them standing right there
Kinda thought they might care (Might care, might care)

I had a dream
I got everything I wanted
But when I wake up, I see
You with me

And you say, ""As long as I'm here, no one can hurt you
Don't wanna lie here, but you can learn to
If I could change the way that you see yourself
You wouldn't wonder why you hear
'They don't deserve you'""

I tried to scream
But my head was underwater
They called me weak
Like I'm not just somebody's daughter
Coulda been a nightmare
But it felt like they were right there
And it feels like yesterday was a year ago
But I don't wanna let anybody know
'Cause everybody wants something from me now
And I don't wanna let 'em down

I had a dream
I got everything I wanted
But when I wake up, I see
You with me

And you say, ""As long as I'm here, no one can hurt you
Don't wanna lie here, but you can learn to
If I could change the way that you see yourself
You wouldn't wonder why you hear
'They don't deserve you'""

If I knew it all then, would I do it again?
Would I do it again?
If they knew what they said would go straight to my head
What would they say instead?
If I knew it all then, would I do it again?
Would I do it again?
If they knew what they said would go straight to my head
What would they say instead? "
19,Roses Imanbek remix,Saint Jhn,"
Roses
I walked in the corner with the body screamin' dolo
Never sold a bag but look like Pablo in a photo
This gon' make 'em feel the way like Tony killed Manolo
You already know though, you already know though
I walk in the corner with the money, on my finger
She might get it poppin', I might wife her for the winter
I already know, already know, nigga roses
All I need is roses

Turn up baby, turn up, when I turn it on
You know how I get too lit when I turn it on
Can't handle my behavior when I turn it on
Too fast, never ask, if the life don't last
Done been through it all
Fuck with a nigga raw, this who you wanna
And I know you won't tell nobody nothin'
And I know you won't tell nobody no

Roses
I might pull up flexin' on these niggas like aerobics
I might tell her, ""Girl, you cute but ballin',"" that shit gorgeous
Standin' on the table, Rosé, Rosé, fuck the waters
You know who the God is

Turn up baby, turn up, when I turn it on
You know how I get too lit when I turn it on
Can't handle my behavior when I turn it on
Too fast, never ask, if the life don't last
Done been through it all
Fuck with a nigga raw, this who you wanna

Roses
I walked in the corner with the body screamin' dolo
Never sold a bag but look like Pablo in a photo
This gon' make 'em feel the way like Tony killed Manolo
You already know though, you already know though
I walk in the corner with the money, on my finger
She might get it poppin', I might wife her for the winter
I already know, already know, nigga roses
All I need is roses

Turn up baby, turn up, when I turn it on
You know how I get too lit when I turn it on
Can't handle my behavior when I turn it on
Too fast, never ask, if the life don't last
Done been through it all
Fuck with a nigga raw, this who you wanna
And I know you won't tell nobody nothin'
And I know you won't tell nobody no
Roses
I might pull up flexin' on these niggas like aerobics
I might tell her, ""Girl, you cute but ballin',"" that shit gorgeous
Standin' on the table, Rosé, Rosé, fuck the waters
You know who the God is

Turn up baby, turn up, when I turn it on
You know how I get too lit when I turn it on
Can't handle my behavior when I turn it on
Too fast, never ask, if the life don't last
Done been through it all
Fuck with a nigga raw, this who you wanna "
20,Watermelon Sugar,Harry Styles,"
Tastes like strawberries on a summer evenin'
And it sounds just like a song
I want more berries and that summer feelin'
It's so wonderful and warm

Breathe me in, breathe me out
I don't know if I could ever go without
I'm just thinking out loud
I don't know if I could ever go without

Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar

Strawberries on a summer evenin'
Baby, you're the end of June
I want your belly and that summer feelin'
Getting washed away in you

Breathe me in, breathe me out
I don't know if I could ever go without

Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high

I just wanna taste it, I just wanna taste it
Watermelon sugar high

Tastes like strawberries on a summer evenin'
And it sounds just like a song
I want your belly and that summer feelin'
I don't know if I could ever go without

Watermelon sugar high
Watermelon sugar high
Watermelon sugar high (Sugar)
Watermelon sugar high (Sugar)
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
Watermelon sugar high
I just wanna taste it, I just wanna taste it (Eh-eh-eh)
Watermelon sugar high
I just wanna taste it, I just wanna taste it (Ooh, yeah)
Watermelon sugar high
Watermelon sugar "
21,Before You Go,Lewis Capaldi," 
I fell by the wayside like everyone else
I hate you, I hate you, I hate you, but I was just kidding myself
Our every moment, I start to replace
'Cause now that they're gone, all I hear are the words that I needed to say

When you hurt under the surface
Like troubled water running cold
Well, time can heal, but this won't

So before you go
Was there something I coulda said to make your heart beat better?
If only I'da known you had a storm to weather
So before you go
Was there something I coulda said to make it all stop hurting?
It kills me how your mind can make you feel so worthless
So before you go

Was never the right time whenever you called
Went little by little by little until there was nothing at all
Our every moment, I start to replay
But all I can think about is seeing that look on your face

When you hurt under the surface
Like troubled water running cold
Well, time can heal, but this won't

So before you go
Was there something I coulda said to make your heart beat better?
If only I'da known you had a storm to weather
So before you go
Was there something I coulda said to make it all stop hurting?
It kills me how your mind can make you feel so worthless
So before you go

Would we be better off by now
If I'da let my walls come down?
Maybe, I guess we'll never know
You know, you know

Before you go
Was there something I coulda said to make your heart beat better?
If only I'da known you had a storm to weather
So before you go
Was there something I coulda said to make it all stop hurting?
It kills me how your mind can make you feel so worthless
So before you go "
