Rank,Musica,Artista,Letra
11,Locked Out of Heaven,Bruno Mars," 
(One, two, one, two, three)
Aw, yeah, yeah
Aw, yeah, yeah, yeah, yeah (Uh)
Aw, yeah, yeah
Aw, yeah, yeah, yeah, yeah (Uh)

Never had much faith in love or miracles (Uh)
Never wanna put my heart on the line (Uh)
But swimmin' in your water's somethin' spiritual (Uh)
I'm born again every time you spend the night, —ight (Uh)

'Cause your sex takes me to paradise
Yeah, your sex takes me to paradise
And it shows
Yeah, yeah, yeah

'Cause you make me feel like
I've been locked outta heaven
For too long
For too long
Yeah, you make me feel like
I've been locked outta heaven
For too long
For too long

Aw, yeah, yeah, yeah, yeah (Uh)
Aw, yeah, yeah
Aw, yeah, yeah, yeah, yeah (Uh)

You bring me to my knees, you make me testify (Uh)
You can make a sinner change his ways (Uh)
Open up your gates 'cause I can't wait to see the light (Uh)
And right there is where I wanna stay, —ay (Uh)

'Cause your sex takes me to paradise
Yeah, your sex takes me to paradise
And it shows
Yeah, yeah, yeah

'Cause you make me feel like
I've been locked outta heaven
For too long
For too long
Yeah, you make me feel like
I've been locked outta heaven
For too long
For too long
Oh, woah, woah, woah
Yeah, yeah, yeah
Can I just stay here?
Spend the rest of my days here?
Oh, woah, woah, woah
Yeah, yeah, yeah
Can I just stay here?
Spend the rest of my days here?

'Cause you make me feel like
I've been locked outta heaven
For too long
For too long
Yeah, you make me feel like
I've been locked outta heaven
For too long
For too long

Aw, yeah, yeah, yeah, yeah (Uh)
Aw, yeah, yeah
Aw, yeah, yeah, yeah, yeah (Uh) "
12,Ho Hey,The Lumineers," 
Ho! Hey!
Ho! Hey!
Ho!

I've been tryin' to do it right (Hey!)
I've been livin' a lonely life (Ho!)
I've been sleepin' here instead (Hey!)
I've been sleepin' in my bed (Ho!)
Sleepin' in my bed (Hey! Ho! Ho!)

So show me family (Hey!)
All the blood that I would bleed (Ho!)
I don't know where I belong (Hey!)
I don't know where I went wrong (Ho!)
But I can write a song (Hey!)

(One, two, three)
I belong with you, you belong with me
You're my sweetheart
I belong with you, you belong with me
You're my sweet—
Ho! Hey! (Come on, now)
Ho! He-hey! (Woo)
Ho!

I don't think you're right for him (Hey!)
Look at what it might have been if you (Ho!)
Took a bus to China Town (Hey!)
I'd be standin' on Canal (Ho!)
And Bowery (Hey! Ho!)
She'd be standin' next to me (Hey!)

(One, two, three)
I belong with you, you belong with me
You're my sweetheart
I belong with you, you belong with me
You're my sweetheart

Love, we need it now
Let's hope for some
'Cause oh, we're bleedin' out

I belong with you, you belong with me
You're my sweetheart
I belong with you, you belong with me
You're my sweet—
Ho! Hey!
Ho! (Last one) Hey! "
13,Stay,Rihanna," 
All along, it was a fever
A cold sweat, hot-headed believer
I threw my hands in the air, said, ""Show me something""
He said, ""If you dare, come a little closer""

'Round and around and around and around, we go
Oh, now, tell me now, tell me now, tell me now you know

Not really sure how to feel about it
Something in the way you move
Makes me feel like I can't live without you
It takes me all the way
I want you to stay
It's not much of a life you're living
It's not just something you take, it's given

'Round and around and around and around, we go
Oh, now, tell me now, tell me now, tell me now you know

Not really sure how to feel about it
Something in the way you move
Makes me feel like I can't live without you
It takes me all the way
And I want you to stay

Ooh
The reason I hold on
Ooh
'Cause I need this hole gone
Well, funny you're the broken one
But I'm the only one who needed saving
'Cause when you never see the light
It's hard to know which one of us is caving

Not really sure how to feel about it
Something in the way you move
Makes me feel like I can't live without you
It takes me all the way
I want you to stay
Stay

I want you to stay
Ooh "
14,Get Lucky,Daft Punk," 
Like the legend of the phoenix, huh
All ends with beginnings
What keeps the planet spinning, uh-huh
The force from the beginning
Look

We've come too far
To give up who we are
So let's raise the bar
And our cups to the stars

She's up all night 'til the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky
We're up all night 'til the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky

The present has no ribbon
Your gift keeps on giving
What is this I'm feeling?
If you wanna leave, I'm with it, uh-huh

We've come too far
To give up who we are
So let's raise the bar
And our cups to the stars

She's up all night 'til the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky
We're up all night 'til the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
She's up all night 'til the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky
We're up all night 'til the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky

She's up all night 'til the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky
We're up all night 'til the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get
We're up all night to get
We're up all night to get
We're up all night to get
We're up all night to get
We're up all night to get
We're up all night to get
We're up all night to get
We're up all night to get back together
We're up all night to get (Let's get funked again)
We're up all night to get (Funky)
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky

We've come too far
To give up who we are
So let's raise the bar
And our cups to the stars

She's up all night 'til the sun
I'm up all night to get some
She's up all night for good fun
I'm up all night to get lucky
We're up all night 'til the sun
We're up all night to get some
We're up all night for good fun
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky

We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky
We're up all night to get lucky "
15,Royals,Lorde," 
I've never seen a diamond in the flesh
I cut my teeth on wedding rings in the movies
And I'm not proud of my address
In a torn-up town, no postcode envy

But every song's like
Gold teeth, Grey Goose, trippin' in the bathroom
Bloodstains, ball gowns, trashin' the hotel room
We don't care, we're driving Cadillacs in our dreams
But everybody's like
Cristal, Maybach, diamonds on your timepiece
Jet planes, islands, tigers on a gold leash
We don't care, we aren't caught up in your love affair

And we'll never be royals (Royals)
It don't run in our blood
That kind of luxe just ain't for us
We crave a different kind of buzz
Let me be your ruler (Ruler)
You can call me queen bee
And baby, I'll rule (I'll rule, I'll rule, I'll rule)
Let me live that fantasy

My friends and I, we've cracked the code
We count our dollars on the train to the party
And everyone who knows us knows
That we're fine with this, we didn't come from money

But every song's like
Gold teeth, Grey Goose, trippin' in the bathroom
Bloodstains, ball gowns, trashin' the hotel room
We don't care, we're driving Cadillacs in our dreams
But everybody's like
Cristal, Maybach, diamonds on your timepiece
Jet planes, islands, tiger's on a gold leash
We don't care, we aren't caught up in your love affair
And we'll never be royals (Royals)
It don't run in our blood
That kind of luxe just ain't for us
We crave a different kind of buzz
Let me be your ruler (Ruler)
You can call me queen bee
And baby, I'll rule (I'll rule, I'll rule, I'll rule)
Let me live that fantasy
(Oh, oh-oh)
We're bigger than we ever dreamed
And I'm in love with being queen
(Oh, oh-oh)
Life is great without a care
We aren't caught up in your love affair

And we'll never be royals (Royals)
It don't run in our blood
That kind of luxe just ain't for us
We crave a different kind of buzz
Let me be your ruler (Ruler)
You can call me queen bee
And baby, I'll rule (I'll rule, I'll rule, I'll rule)
Let me live that fantasy
 "
16,I Knew You Were Trouble,Taylor Swift," 

Once upon a time, a few mistakes ago
I was in your sights, you got me alone
You found me, you found me
You found me-e-e-e-e
I guess you didn't care and I guess I liked that
And when I fell hard, you took a step back
Without me, without me
Without me-e-e-e-e

And he's long gone when he's next to me
And I realize the blame is on me

'Cause I knew you were trouble when you walked in
So shame on me now
Flew me to places I'd never been
'Til you put me down, oh
I knew you were trouble when you walked in
So shame on me now
Flew me to places I'd never been
Now, I'm lying on the cold, hard ground

Oh, oh-oh
Trouble, trouble, trouble
Oh, oh-oh
Trouble, trouble, trouble

No apologies, he'll never see you cry
Pretends he doesn't know that he's the reason why
You're drowning, you're drowning
You're drowning-ing-ing-ing-ing
And I heard you moved on from whispers on the street
A new notch in your belt is all I'll ever be
And now, I see, now, I see
Now, I see-e-e-e-e

He was long gone when he met me
And I realize the joke is on me, yeah

I knew you were trouble when you walked in (Oh)
So shame on me now
Flew me to places I'd never been
'Til you put me down, oh
I knew you were trouble when you walked in
So shame on me now
Flew me to places I'd never been (Yeah)
Now, I'm lying on the cold, hard ground
Oh, oh-oh
Trouble, trouble, trouble (Yeah, trouble)
Oh, oh-oh
Trouble, trouble, trouble

And the saddest fear
Comes creeping in
That you never loved me
Or her, or anyone, or anything, yeah

I knew you were trouble when you walked in
So shame on me now
Flew me to places I'd never been (Never been)
'Til you put me down, oh
I knew you were trouble when you walked in (Knew it right there)
So shame on me now (Knew it right there)
Flew me to places I'd never been (Ooh)
Now, I'm lying on the cold, hard ground

Oh, oh-oh
Trouble, trouble, trouble (Oh)
Oh, oh-oh
Trouble, trouble, trouble
I knew you were trouble when you walked in
Trouble, trouble, trouble
I knew you were trouble when you walked in
Trouble, trouble, trouble
 "
17,We Can't Stop,Miley Cyrus,"
It's our party, we can do what we want (Ear Drummers, ooh)
It's our party, we can say what we want (Mike WILL Made-It, ooh)
It's our party, we can love who we want (Ooh)
We can kiss who we want, we can screw who we want (Ayy)
It's our party, we can do what we want (Ooh)
It's our party, we can say what we want (Ooh)
It's our party, we can love who we want (Ooh)
We can kiss who we want, we can screw who we want (Right about now, ayy)

Red cups and sweaty bodies everywhere
Hands in the air like we don't care
'Cause we came to have so much fun now
Bet somebody here might get some now (Hey, hey, hey, hey)
If you're not ready to go home
Can I get a ""hell no""? (Hell no, hell no)
'Cause we gonna go all night
'Til we see the sunlight, alright (Hey, hey, hey, hey)

So la-da-di-da-di, we like to party
Dancin' with Molly
Doin' whatever we want
This is our house, this is our rules

And we can't stop (Woah)
And we won't stop (Woah)
Can't you see it's we who own the night?
Can't you see it's we who 'bout that life?
And we can't stop (Woah)
And we won't stop (Woah)
We run things, things don't run we
Don't take nothin' from nobody, yeah, yeah

It's our party, we can do what we want (Ooh)
It's our party, we can say what we want (Ooh)
It's our party, we can love who we want (Ooh)
We can kiss who we want, we can screw who we want (Ayy)

To my homegirls here with the big butt
Shakin' it like we at a strip club
Remember only God can judge ya
Forget the haters 'cause somebody loves ya
And everyone in line in the bathroom
Tryna get a line in the bathroom
We all so turned up here
Gettin' turned up, yeah, yeah, yeah, yeah
So la-da-di-da-di, we like to party
Dancin' with Molly
Doin' whatever we want
This is our house, this is our rules

And we can't stop (Woah)
And we won't stop (Woah)
Can't you see it's we who own the night?
Can't you see it's we who 'bout that life?
And we can't stop (Woah)
And we won't stop (Woah)
We run things, things don't run we
Don't take nothin' from nobody, yeah, yeah

It's our party, we can do what we want (Ooh)
It's our party, we can say what we want (Ooh)
It's our party, we can love who we want (Ooh)
We can kiss who we want, we can screw who we want (Ayy)

It's our party, we can do what we want to
It's our house, we can love who we want to
It's our song, we can sing if we want to
It's my mouth, I can say what I want to
Say yeah, yeah
Yeah, yeah
And we can't stop (Yeah)
And we won't stop (Woah)
Can't you see it's we who own the night?
Can't you see it's we who 'bout that life?
And we can't stop (Woah)
And we won't stop (Woah)
We run things, things don't run we
We don't take nothin' from nobody, yeah, yeah

Yeah (Ooh)
Yeah (Ooh)
Yeah (Ooh)
We can do what we want, do what we want to (Ayy) "
18,Wrecking Ball,Miley Cyrus," 
We clawed, we chained our hearts in vain
We jumped, never asking why
We kissed, I fell under your spell
A love no one could deny
Don't you ever say I just walked away
I will always want you
I can't live a lie, running for my life
I will always want you

I came in like a wrecking ball
I never hit so hard in love
All I wanted was to break your walls
All you ever did was wreck me
Yeah, you, you wreck me

I put you high up in the sky
And now, you're not coming down
It slowly turned, you let me burn
And now, we're ashes on the ground
Don't you ever say I just walked away
I will always want you
I can't live a lie, running for my life
I will always want you

I came in like a wrecking ball
I never hit so hard in love
All I wanted was to break your walls
All you ever did was wreck me
I came in like a wrecking ball
Yeah, I just closed my eyes and swung
Left me crashing in a blazing fall
All you ever did was wreck me
Yeah, you, you wreck me

I never meant to start a war
I just wanted you to let me in
And instead of using force
I guess I should've let you win
I never meant to start a war
I just wanted you to let me in
I guess I should've let you win

Don't you ever say I just walked away
I will always want you

I came in like a wrecking ball
I never hit so hard in love
All I wanted was to break your walls
All you ever did was wreck me
I came in like a wrecking ball
Yeah, I just closed my eyes and swung
Left me crashing in a blazing fall
All you ever did was wreck me
Yeah, you, you wreck me
Yeah, you, you wreck me "
19,Wake Me Up,Avicii," 
Feelin' my way through the darkness
Guided by a beatin' heart
I can't tell where the journey will end
But I know where to start
They tell me I'm too young to understand
They say I'm caught up in a dream
Well, life will pass me by if I don't open up my eyes
Well, that's fine by me

So wake me up when it's all over
When I'm wiser and I'm older
All this time, I was findin' myself and I
Didn't know﻿ I was lost
So wake me up when it's all over
When I'm wiser and I'm older
All this time, I was findin' myself and I
Didn't know﻿ I was lost



I tried carryin' the weight of the world
But I only have two hands
Hope I get the chance to travel the world
But I don't have any plans
Wish that I could stay forever this young
Not afraid to close my eyes
Life's a game﻿ made for everyone
And love is the prize

So wake me up when it's all over
When I'm wiser and I'm older
All this time, I was findin' myself and I
Didn't know﻿ I was lost
So wake me up when it's all over
When I'm wiser and I'm older
All this time, I was findin' myself and I
I didn't know I was lost

I didn't know I was lost
I didn't know I was lost
I didn't know I was lost
I didn't know, I didn't know, I didn't know

 "
20,Suit & Tie,Justin Timberlake,"
Ooh-oh
I be on my suit and tie, shit tied, shit tied
I be on my suit and tie, shit tied, shit
Can I show you a few things?
A few things, a few things, little baby, 'cause
I be on my suit and tie, shit tied, shit (Check it)
I be on my suit and tie, shit tied, shit
Let me show you a few things
Let me show you a few things
Wait a minute
You ready, JT?

I can't wait 'til I get you on the floor, good-lookin'
Hey, going hot, so hot, just like an oven
And ow! Burned myself, I just had to touch it
But it's so fire, and it's all mine
Hey, baby, and we don't mind all the watchin', ha
'Cause if they study close, real close
They might learn somethin'
She ain't nothin' but a little doozy when she does it
She's so fire tonight

And as long as I got my suit and tie
I'ma leave it all on the floor tonight
And you got fixed up to the nines
Let me show you a few things (Show you a few things)
All pressed up in black and white
And you're dressed in that dress I like
Love is swingin' in the air tonight
Let me show you a few things (Show you a few things)
Let me show you a few things
Show you a few things about love
Now we're in the swing of love
Let me show you a few things
Show you a few things about love, hey

Stop, let me get a good look at it
Ooh, so thick, now I know why they call it a fatty
And ow! Shit's so sick, got a hit and picked up a habit
But that's alright, 'cause you're all mine (You're all mine)
Aw, go on and show 'em who you call, ""daddy""
I guess they're just mad 'cause, girl, they wish they had it
Ooh, my killer, my Thriller, yeah, you're a classic
And you're all mine tonight

And as long as I got my suit and tie
I'ma leave it all on the floor tonight
And you got fixed up to the nines
Let me show you a few things
All pressed up in black and white
And you're dressed in that dress I like
Love is swingin' in the air tonight
Let me show you a few things
Let me show you a few things
Show you a few things about love
Now we're in the swing of love
Let me show you a few things
Show you a few things about love, hey

Get out your seat, Hov
Uh! All black at the white shows
White shoes at the black shows
Green card for the Cuban links
Y'all sit back and enjoy the light show
Nothing exceeds like excess
Stoute got gout from having the best of the best
Is this what it's all about? I'm at the rest-
-Aurant with my rant disturbing the guests
Years of distress, tears on the dress
Try to hide her face with some makeup sex
Uh! This is truffle season
Tom Ford tuxedos for no reason
All Saints for my angel, Alexander Wang too
Ass-tight denim and some Dunks
I'll show you how to do this young, uh!
No papers, catch vapors, get high, out Vegas
D'USSÉ's on doubles, ain't lookin' for trouble
You just got good genes so a nigga tryna cuff you
Tell your mother that I love her, 'cause I love you
Tell your father we go farther as a couple
They ain't lose a daughter, got a son
I show you how to do this, huh, uh

As long as I got my suit and tie
I'ma leave it all on the floor tonight
And you got fixed up to the nines
Let me show you a few things (Show you a few things)
All pressed up in black and white
And you're dressed in that dress I like
Love is swingin' in the air tonight
Let me show you a few things (Show you a few things)
Let me show you a few things (Show you a few things)
Show you a few things about love, love, love
Le-le-let me show you a few things (Show you a few things)
Show you a few things about love, hey
Oh!
No, no, no, no, yeah
Ooh, ooh, oh
Yeah, hey, hey
Still swinging the night away
Swinging the night away, oh
Yeah, yeah "
